,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_absolute,d13c,d18o,age_warped,age_warped_dt,d18o_ma,d13c_ma,age_warped_ma,age_wraped_month
437,437,Path I 99A,0.282,13420.0,155.27,I 99A,,,,I,99,56.1904761904761,1991.906142857143,-1.546947933642683,25.36412603737629,1994.533262750308,1994-07-14 15:22:54.093714356,25.430845574167183,-1.5002192997662147,1994.5333524608939,7
438,438,Path I 100A,0.236,10628.0,122.717,I 100A,1.0,56.0,,I,100,56.3333333333333,1992.049,-1.31038544034203,25.55537817826443,1994.703558384691,1994-09-14 19:10:17.219613809,25.452565066727825,-1.3321135834686446,1994.696476631019,9
439,439,Path I 101A,0.278,14147.0,165.55,I 101A,,,,I,101,56.4583333333333,1992.174,-1.13900737642122,25.43819098454275,1994.852608758058,1994-11-08 04:51:09.794119228,25.46449357198709,-1.207689081071677,1994.8525684381996,11
440,440,Path I 102A,0.286,15905.0,186.297,I 102A,,,,I,102,56.5833333333333,1992.299,-1.17367442645178,25.3999115531541,1995.00153817185,1995-01-01 13:28:27.787458941,25.43154979002415,-1.1484004734478763,1995.001446983213,1
441,441,Path I 103A,0.234,13082.0,151.503,I 103A,,,,I,103,56.7083333333333,1992.424,-1.132519617470628,25.4565468323756,1995.150194019731,1995-02-24 19:41:58.606239613,25.40515189391559,-1.1951537777390335,1995.1500519623162,2
442,442,Path I 104A,0.288,13610.0,157.647,I 104A,,,,I,104,56.8333333333333,1992.549,-1.279267289294692,25.35899729621707,1995.298423695368,1995-04-19 22:11:29.657125281,25.419623421281347,-1.2527873204803173,1995.2982307691739,4
443,443,Path I 105A,0.294,15402.0,180.158,I 105A,,,,I,105,56.9583333333333,1992.674,-1.346575054675631,25.44332613525137,1995.446074592423,1995-06-12 19:36:48.346650911,25.494695569046076,-1.2271746351296988,1995.445830797451,6
444,444,Path I 106A,0.294,12593.0,145.2,I 106A,,,,I,106,57.0833333333333,1992.799,-1.055681561418773,25.6817632756698,1995.592994104562,1995-08-05 10:37:42.081466194,25.592958100808943,-1.0351060282135218,1995.5926994408117,8
445,445,Path I 107A,0.294,14598.0,169.21,I 107A,,,,I,107,57.2083333333333,1992.924,-0.7030614685461607,25.65378489150566,1995.73902962545,1995-09-27 17:53:58.268192142,25.682844319618425,-0.8360442880107603,1995.7386840929203,9
446,446,Path I 108A,0.27,12044.0,138.942,I 108A,1.0,57.0,,I,108,57.3333333333333,1993.049,-0.7493898340673462,25.71298479167981,1995.884028548749,1995-11-19 16:05:24.313349385,25.641224778566187,-0.8566014732846196,1995.912182657278,11
447,447,Path I 109A,0.326,14515.0,169.905,I 109A,,,,I,109,57.5333333333333,1993.249,-1.117353117240351,25.5569046525131,1996.113489797635,1996-02-11 12:53:39.776736542,25.56864153895184,-1.0975003669309482,1996.1122666517713,2
448,448,Path I 110A,0.298,12680.0,146.527,I 110A,,,,I,110,57.7333333333333,1993.449,-1.425758149485147,25.43603517266261,1996.339281608929,1996-05-04 04:14:58.750196841,25.482350131107964,-1.344538640196652,1996.3011258486442,5
461,461,12 SPL A4 Path H 1A,0.23,12325.0,156.808,H 1A,,57.5,,H,1,57.8333333333333,1993.549,-1.490504653864457,25.45411056814818,1996.450606139369,1996-06-13 22:07:27.581583178,25.484863811551776,-1.5297729578225667,1996.4441292756135,6
462,462,12 SPL A4 Path H 2A,0.226,12115.0,147.048,H 2A,,,,H,2,57.9166666666666,1993.632333333333,-1.673056070118096,25.56444569384453,1996.542500078542,1996-07-17 13:19:14.483684462,25.56285751205121,-1.5534092433812132,1996.5179617083306,7
449,449,Path I 111A,0.21,10481.0,120.876,I 111A,,,,I,111,57.9333333333333,1993.649,-1.496667006161086,25.67001627416091,1996.560778907081,1996-07-24 05:52:54.911276013,25.626962062609465,-1.657144621380257,1996.5789426504725,7
463,463,12 SPL A4 Path H 3A,0.228,11458.0,145.164,H 3A,,,,H,3,58.0,1993.715666666667,-1.801710787861588,25.64642421982296,1996.633548965795,1996-08-19 21:05:38.815954030,25.673779888173772,-1.6122492598736153,1996.639345152437,8
464,464,12 SPL A4 Path H 4A,0.252,14114.0,175.803,H 4A,,,,H,4,58.0833333333333,1993.799,-1.538369985598171,25.70489917053745,1996.723707584435,1996-09-21 21:02:50.718038384,25.72921414469388,-1.5248217911167252,1996.7115377222572,9
450,450,Path I 112A,0.28,13129.0,151.702,I 112A,,,,I,112,58.1333333333333,1993.849,-1.234384599890416,25.83631904372123,1996.777356616541,1996-10-11 12:18:01.870907880,25.634198169197692,-1.4360826806957168,1996.771331639582,10
465,465,12 SPL A4 Path H 5A,0.254,13381.0,169.844,H 5A,,,,H,5,58.1666666666666,1993.882333333333,-1.535493456598562,25.3613762933344,1996.81293071777,1996-10-24 12:47:00.329612788,25.51706351666105,-1.479095281225642,1996.8304868278067,10
466,466,12 SPL A4 Path H 6A,0.276,14655.0,185.496,H 6A,,,,H,6,58.25,1993.965666666667,-1.667407787187947,25.35349521292751,1996.901173149109,1996-11-25 19:54:17.790381260,25.38632149466972,-1.4274995997074278,1996.9008311762125,11
451,451,Path I 113A,0.274,12995.0,150.041,I 113A,1.0,58.0,,I,113,58.3333333333333,1994.049,-1.079597555335774,25.44409297774725,1996.988389661759,1996-12-27 18:00:53.240004692,25.357580691056807,-1.3480122622122266,1996.9593174908757,12
467,467,12 SPL A4 Path H 7A,0.266,13481.0,166.427,H 7A,-1.0,58.0,,H,7,58.3333333333333,1994.049,-1.297031444112958,25.27515388249566,1996.988389661759,1996-12-27 18:00:53.240004692,25.442091029134136,-1.1409982304963904,1997.0454993202075,12
452,452,Path I 114A,0.278,13130.0,152.015,I 114A,,,,I,114,58.5,1994.215666666667,-1.046365692040438,25.6070262271595,1997.159718637105,1997-02-28 07:08:06.939743774,25.431394532368127,-1.2934829566804045,1997.1213607500113,2
468,468,12 SPL A4 Path H 8A,0.24,12374.0,157.021,H 8A,,,,H,8,58.5555555555555,1994.271222222222,-1.537051733887817,25.41200348744922,1997.21597395117,1997-03-20 19:55:54.524100244,25.63632188017711,-1.3220270491228703,1997.2343404543142,3
453,453,Path I 115A,0.234,11354.0,131.204,I 115A,,,,I,115,58.6666666666666,1994.382333333333,-1.382663721440355,25.88993592592261,1997.327328774667,1997-04-30 11:24:00.237897459,25.623945169973442,-1.5863241633119696,1997.326861643697,4
469,469,12 SPL A4 Path H 9A,0.226,12500.0,152.385,H 9A,,,,H,9,58.7777777777777,1994.493444444444,-1.839257034607736,25.5698960965485,1997.437282205253,1997-06-09 14:35:31.624859899,25.79103974626273,-1.4723494028314192,1997.418798919367,6
454,454,Path I 116A,0.23,10308.0,118.651,I 116A,,,,I,116,58.8333333333333,1994.549,-1.195127452446166,25.91328721631708,1997.491785778181,1997-06-29 12:02:36.300719511,25.76980727210697,-1.3925563651867383,1997.5275744449398,6
470,470,12 SPL A4 Path H 10A,0.248,13153.0,166.976,H 10A,,,58.0,H,10,59.0,1994.715666666667,-1.143284608506312,25.82623850345532,1997.653655351385,1997-08-27 14:01:15.161275506,25.860956409678778,-1.011759748032741,1997.5996988269835,8
455,455,Path I 117A,0.22,11049.0,127.265,I 117A,,,,I,117,59.0,1994.715666666667,-0.6968671831457443,25.84334350926394,1997.653655351385,1997-08-27 14:01:15.161275506,25.798646208893402,-0.9797247775015091,1997.7069379669283,8
456,456,Path I 118A,0.222,10744.0,123.915,I 118A,,,,I,118,59.1666666666666,1994.882333333333,-1.09902254085247,25.72635661396094,1997.813503198015,1997-10-24 22:17:16.852602351,25.787719267166064,-0.8525678059376579,1997.7602205824714,10
471,471,12 SPL A4 Path H 11A,0.254,13658.0,166.957,H 11A,,,,H,11,59.1666666666666,1994.882333333333,-0.7618136938147586,25.79345767827331,1997.813503198015,1997-10-24 22:17:16.852602351,25.698615133234217,-0.9677778411025996,1997.8663004726138,10
472,472,12 SPL A4 Path H 12A,0.242,7455.0,95.178,H 12A,1.0,59.0,,H,12,59.3333333333333,1995.049,-1.042497288640569,25.5760311074684,1997.971895021811,1997-12-21 17:48:01.407830156,25.70526350511281,-0.9643995473297281,1997.9190977472124,12
457,457,Path I 119A,0.268,12888.0,150.352,I 119A,1.0,59.0,,I,119,59.3333333333333,1995.049,-1.088887659533856,25.74630172959673,1997.971895021811,1997-12-21 17:48:01.407830156,25.787793566725927,-1.1200717389286037,1998.0453548667658,12
458,458,Path I 120A,0.274,13131.0,151.796,I 120A,,,,I,120,59.5666666666666,1995.282333333333,-1.228830268611385,26.04104786311266,1998.192274556676,1998-03-12 04:19:30.419334694,25.787892231331615,-1.1339252194552223,1998.1502476647768,3
473,473,21 SPL A4 Path H 13A,0.266,12031.0,148.473,H 13A,,,,H,13,59.6666666666666,1995.382333333333,-1.084057730220425,25.57632710128545,1998.286573415844,1998-04-15 14:22:59.242057389,25.84300931530575,-1.2941186067469803,1998.2971031098948,4
459,459,Path I 121A,0.238,12079.0,139.557,I 121A,,,,I,121,59.8,1995.515666666667,-1.56946782140913,25.91165298151915,1998.412461357164,1998-05-31 13:09:41.359521387,25.783353433715348,-1.2417245775813235,1998.4337503121299,5
474,474,22 SPL A4 Path H 14A,0.256,14165.0,177.92,H 14A,,,59.0,H,14,60.0,1995.715666666667,-1.071648181114414,25.86208021834144,1998.602216163382,1998-08-08 19:24:48.928417321,25.890219245969657,-1.3956970153383432,1998.5495617449585,8
460,460,Path I 122A,0.302,11188.0,129.156,I 122A,,59.7,,I,122,60.0333333333333,1995.749,-1.545975043491485,25.89692453804838,1998.63400771433,1998-08-20 09:54:27.279110320,25.880359426316545,-1.291342208169486,1998.6393439184892,8
475,475,23 SPL A4 Path H 15A,0.284,15244.0,192.486,H 15A,,,,H,15,60.0833333333333,1995.799,-1.256403399902558,25.88207352255982,1998.681807877755,1998-09-06 20:38:13.232884545,25.874940387195835,-1.5863711722476168,1998.6925385052243,9
476,476,24 SPL A4 Path H 16A,0.25,13394.0,166.986,H 16A,,,,H,16,60.1666666666666,1995.882333333333,-1.956735073348806,25.84582310097931,1998.761799923588,1998-10-06 01:22:02.390267603,25.782372285109687,-1.6079004173109055,1998.7619344292789,10
477,477,25 SPL A4 Path H 17A,0.314,17109.0,218.132,H 17A,,,,H,17,60.25,1995.965666666667,-1.610562778681352,25.61922023178994,1998.842195486494,1998-11-04 09:37:56.862071395,25.62831730445626,-1.7652193439742412,1998.8423265522324,11
478,478,26 SPL A4 Path H 18A,0.27,14168.0,172.403,H 18A,1.0,60.0,,H,18,60.3333333333333,1996.049,-1.728360179892565,25.41990858059954,1998.922984246616,1998-12-03 21:20:31.201278929,25.512017053916015,-1.4932690198093581,1998.9502932707317,12
479,479,27 SPL A4 Path H 19A,0.256,13610.0,172.738,H 19A,,,,H,19,60.5,1996.215666666667,-1.140884100854156,25.49692234935857,1999.085700079085,1999-02-01 06:43:57.694023692,25.509579678781268,-1.5963765029834278,1999.0861830626147,2
480,480,28 SPL A4 Path H 20A,0.232,12696.0,153.8,H 20A,,,,H,20,60.6666666666666,1996.382333333333,-1.919885228203562,25.61190810638569,1999.249864862143,1999-04-02 04:48:58.292545212,25.634520106454563,-1.55572260082329,1999.2503203260549,4
481,481,29 SPL A4 Path H 21A,0.23,11967.0,151.984,H 21A,,,,H,21,60.8333333333333,1996.549,-1.606398473412151,25.79472986361943,1999.415396036937,1999-06-01 14:52:09.420843789,25.781651086046633,-1.6635902974718906,1999.4158239812316,6
482,482,30 SPL A4 Path H 22A,0.308,17679.0,213.082,H 22A,,,60.0,H,22,61.0,1996.715666666667,-1.464487190799958,25.93831528813477,1999.582211044615,1999-08-01 12:10:07.502977091,25.857823755377424,-1.5416860157889474,1999.582611469292,8
483,483,31 SPL A4 Path H 23A,0.224,11776.0,147.623,H 23A,,,,H,23,61.1666666666666,1996.882333333333,-1.554172383154732,25.84042611437807,1999.750227326324,1999-10-01 19:59:28.962952588,25.777479076064626,-1.581763319251677,1999.750600231384,10
484,484,32 SPL A4 Path H 24A,0.278,16012.0,203.151,H 24A,1.0,61.0,,H,24,61.3333333333333,1997.049,-1.726630383800339,25.55369582568104,1999.919362323213,1999-12-02 13:36:50.224842280,25.55375463239965,-1.767566540593658,1999.9083366552134,12
485,485,33 SPL A4 Path H 25A,0.242,13652.0,168.474,H 25A,,,,H,25,61.4666666666666,1997.182333333333,-2.021896854825902,25.26714195713985,2000.055420316104,2000-01-21 06:48:43.403963692,25.366869984317358,-1.8116624884723544,2000.0556272727429,1
486,486,34 SPL A4 Path H 26A,0.236,12313.0,156.424,H 26A,,,,H,26,61.6,1997.315666666667,-1.686460226790822,25.27977217013118,2000.192099178912,2000-03-11 07:23:57.075227802,25.311144737754272,-1.8720350922130378,2000.1922920455065,3
487,487,35 SPL A4 Path H 27A,0.24,12903.0,157.03,H 27A,,,,H,27,61.7333333333333,1997.449,-1.907748195022389,25.38652008599179,2000.329356641504,2000-04-30 13:04:07.460298980,25.41778402453744,-1.8973924219697729,2000.3295354180548,4
488,488,36 SPL A4 Path H 28A,0.238,12547.0,159.626,H 28A,,,,H,28,61.8666666666666,1997.582333333333,-2.097968844096106,25.58705981748935,2000.467150433748,2000-06-19 23:26:57.876151953,25.544514790088684,-1.9762559784047316,2000.4673151202549,6
489,489,37 SPL A4 Path H 29A,0.236,13339.0,161.633,H 29A,,,61.0,H,29,62.0,1997.715666666667,-1.923050896095698,25.65996446678491,2000.605438285512,2000-08-09 14:10:11.639775828,25.608708694188845,-1.9101534041199528,2000.5978712640024,8
490,490,38 SPL A4 Path H 30A,0.248,12928.0,163.901,H 30A,,,,H,30,62.1111111111111,1997.826777777778,-1.709440472168053,25.57910179829227,2000.721025072747,2000-09-20 21:29:03.260431491,25.594640656927286,-1.8294847445118745,2000.7211214996626,9
491,491,39 SPL A4 Path H 31A,0.244,13124.0,160.717,H 31A,,,,H,31,62.2222222222222,1997.937888888889,-1.855962865271871,25.54485570570468,2000.836901140729,2000-11-02 07:20:22.632587750,25.471549047146564,-1.6852605186682295,2000.836989413684,11
492,492,40 SPL A4 Path H 32A,0.244,11840.0,149.662,H 32A,1.0,62.0,,H,32,62.3333333333333,1998.049,-1.490378218564763,25.29068963744274,2000.953042027576,2000-12-14 19:31:16.212818518,25.3566546038853,-1.6897264720329146,2000.9725465170532,12
493,493,40 SPL A4 Path H 33A,0.274,13820.0,174.658,H 33A,,,,H,33,62.5,1998.215666666667,-1.722838332262109,25.23441846850848,2001.127696382854,2001-02-16 14:37:13.129686359,25.329422192604955,-1.7150194087784503,2001.127849130974,2
494,494,41 SPL A4 Path H 34A,0.24,12953.0,159.03,H 34A,,,,H,34,62.6666666666666,1998.382333333333,-1.931841675508478,25.46315847186365,2001.302808982492,2001-04-21 12:36:24.071868481,25.433171129168016,-1.8139172513168955,2001.3029342109946,4
495,495,42 SPL A4 Path H 35A,0.264,13142.0,167.089,H 35A,,,,H,35,62.8333333333333,1998.549,-1.787071746180099,25.60193644713192,2001.478297267638,2001-06-24 13:53:02.632232813,25.53744997960663,-1.8239319177143625,2001.4783949765235,6
496,496,43 SPL A4 Path H 36A,0.284,13483.0,163.94,H 36A,,,62.0,H,36,63.0,1998.715666666667,-1.752882331454509,25.54725501982432,2001.654078679441,2001-08-27 17:43:45.234851364,25.539167462494287,-1.7757305165884343,2001.6345881042419,8
497,497,44 SPL A4 Path H 37A,0.25,12003.0,152.788,H 37A,,,,H,37,63.1111111111111,1998.826777777778,-1.787237472130693,25.46831092052662,2001.771388365647,2001-10-09 13:21:43.499043755,25.444321046370117,-1.6764092921002172,2001.7714114069167,10
498,498,45 SPL A4 Path H 38A,0.252,13384.0,161.657,H 38A,,,,H,38,63.2222222222222,1998.937888888889,-1.489108072715448,25.31739719875941,2001.888767175662,2001-11-21 09:36:01.651676726,25.38121473986041,-1.6072423828626983,2001.8887820629707,11
499,499,46 SPL A4 Path H 39A,0.23,11774.0,149.689,H 39A,1.0,63.0,,H,39,63.3333333333333,1999.049,-1.545381603741952,25.3579361002952,2002.006190647603,2002-01-03 06:13:48.262809294,25.387029907571826,-1.671747641070468,2001.9931478392452,1
500,500,47 SPL A4 Path H 40A,0.258,15144.0,185.519,H 40A,,,,H,40,63.4074074074074,1999.123074074074,-1.980753246754002,25.48575642366086,2002.08448569447,2002-01-31 20:05:40.860806049,25.502948404497033,-1.7342694769971827,2002.0844862710803,1
501,501,48 SPL A4 Path H 41A,0.226,12009.0,152.071,H 41A,,,,H,41,63.4814814814814,1999.197148148148,-1.676673580495593,25.66515268953505,2002.162782471168,2002-03-01 09:58:28.010751826,25.62122815452678,-1.7166505584715133,2002.1627806317908,3
502,502,49 SPL A4 Path H 42A,0.222,12284.0,151.847,H 42A,,,,H,42,63.5555555555555,1999.271222222222,-1.492524848164944,25.71277535038444,2002.241073729734,2002-03-29 23:48:21.140888217,25.67692873493844,-1.5354849772059531,2002.2410694743678,3
503,503,49 SPL A4 Path H 43A,0.232,12754.0,161.336,H 43A,,,,H,43,63.6296296296296,1999.345296296296,-1.437256502957321,25.65285816489583,2002.319352222202,2002-04-27 13:31:31.679363595,25.629381052655276,-1.445317550879438,2002.3193455508479,4
504,504,50 SPL A4 Path H 44A,0.24,12608.0,154.325,H 44A,,,,H,44,63.7037037037037,1999.41937037037,-1.406171301516048,25.52250964268556,2002.397610700607,2002-05-26 03:04:11.054340677,25.594703874149804,-1.4287487337671625,2002.3976016132644,5
505,505,51 SPL A4 Path H 45A,0.236,12180.0,154.971,H 45A,,,,H,45,63.7777777777777,1999.493444444444,-1.442818396828118,25.60874381486802,2002.475841916984,2002-06-23 16:22:30.694010863,25.598540849187675,-1.6034986890486544,2002.475830413653,6
506,506,52 SPL A4 Path H 46A,0.248,14921.0,182.525,H 46A,,,,H,46,63.8518518518518,1999.567518518518,-1.961506368801796,25.66436909000945,2002.554038623368,2002-07-22 05:22:42.026529696,25.686505735769487,-1.91151363302144,2002.5540247040483,7
507,507,53 SPL A4 Path H 47A,0.212,10989.0,139.714,H 47A,,,,H,47,63.9259259259259,1999.641592592593,-2.330216133434405,25.78640430243099,2002.632193571793,2002-08-19 18:00:56.480067059,25.807285588100513,-2.1149612950212995,2002.6321772364854,8
508,508,54 SPL A4 Path H 48A,0.234,14418.0,174.162,H 48A,,,63.0,H,48,64.0,1999.715666666667,-2.053161382827697,25.97108337186109,2002.710299514295,2002-09-17 06:13:25.482807189,25.914682011385896,-2.039130506691349,2002.7135313945798,9
509,509,55 SPL A4 Path H 49A,0.254,13675.0,172.957,H 49A,,,,H,49,64.0833333333333,1999.799,-1.734014003811944,25.9865583598656,2002.798101097651,2002-10-19 07:21:56.215520121,25.92536915238286,-1.7968979349893761,2002.7980739255897,10
510,510,56 SPL A4 Path H 50A,0.248,13809.0,168.695,H 50A,,,,H,50,64.1666666666666,1999.882333333333,-1.603518418328487,25.8184657254219,2002.885821164823,2002-11-20 07:47:36.253859013,25.765283216031094,-1.613261324390556,2002.8857905528093,11
511,511,57 SPL A4 Path H 51A,0.264,12613.0,159.559,H 51A,,,,H,51,64.25,1999.965666666667,-1.502251551031236,25.49082556280578,2002.973449395954,2002-12-22 07:25:00.150806878,25.62262612090994,-1.5735917873624972,2002.9734153439883,12
512,512,57 SPL A4 Path H 52A,0.254,13957.0,173.425,H 52A,1.0,64.0,,H,52,64.3333333333333,2000.049,-1.615005392727767,25.55858707450214,2003.060975471188,2003-01-23 06:08:42.459382575,25.54400709208461,-1.5109603070125412,2003.109408431639,1
513,513,12 SPL A4 Path H 53A,0.212,11454.0,145.484,H 53A,,,,H,53,64.5555555555555,2000.271222222222,-1.41562397727862,25.58260863894591,2003.293800427775,2003-04-18 05:41:30.290314540,25.56132469060584,-1.651456454557244,2003.293468586895,4
514,514,12 SPL A4 Path H 54A,0.246,14726.0,180.037,H 54A,,,,H,54,64.7777777777777,2000.493444444444,-1.923739993665344,25.54277835836947,2003.525629861722,2003-07-11 20:31:03.319268433,25.590473874209163,-1.6872656851342906,2003.5252327891565,7
515,515,12 SPL A4 Path H 55A,0.304,15545.0,196.219,H 55A,,,64.0,H,55,65.0,2000.715666666667,-1.722433084458907,25.6460346253121,2003.756268077972,2003-10-04 00:54:30.106924400,25.556759492369068,-1.7441604785895697,2003.71765908815,10
516,516,12 SPL A4 Path H 56A,0.268,13823.0,170.726,H 56A,,,,H,56,65.1111111111111,2000.826777777778,-1.586308357644457,25.48146549342563,2003.871079324755,2003-11-14 22:39:17.585476864,25.49757935108714,-1.6092342005819793,2003.8709555947314,11
517,517,12 SPL A4 Path H 57A,0.222,11897.0,149.193,H 57A,,,,H,57,65.2222222222222,2000.937888888889,-1.518961159642573,25.36523793452369,2003.985519381467,2003-12-26 17:08:59.213941079,25.42482139188414,-1.5929186738410033,2003.985387497483,12
518,518,12 SPL A4 Path H 58A,0.25,12932.0,162.941,H 58A,1.0,65.0,,H,58,65.3333333333333,2001.049,-1.673486504235979,25.4277607477031,2004.099563786227,2004-02-06 10:34:05.873584959,25.4084198713574,-1.6108565350649044,2004.1183060677604,2
519,519,12 SPL A4 Path H 59A,0.264,14677.0,180.739,H 59A,,,,H,59,65.5,2001.215666666667,-1.64012194131616,25.4322609318454,2004.269835035587,2004-04-08 18:13:51.429346140,25.41970259373238,-1.7691583996358198,2004.2694924305927,4
520,520,12 SPL A4 Path H 60A,0.242,13436.0,172.325,H 60A,,,,H,60,65.6666666666666,2001.382333333333,-1.99386675335532,25.39908610164864,2004.439078469964,2004-06-09 16:51:55.008589216,25.467342569893372,-1.8768315739807082,2004.4387083453532,6
521,521,12 SPL A4 Path H 61A,0.238,11335.0,137.703,H 61A,,,,H,61,65.8333333333333,2001.549,-1.996506027270643,25.57068067618608,2004.607211530509,2004-08-10 05:44:45.902366165,25.53190499609688,-1.8322387840677559,2004.60681388628,8
522,522,12 SPL A4 Path H 62A,0.24,11824.0,150.43,H 62A,,,65.0,H,62,66.0,2001.715666666667,-1.506343571577304,25.62594821045592,2004.774151658367,2004-10-10 08:08:53.401542030,25.615835088373462,-1.7159063028727173,2004.7553682518765,10
523,523,12 SPL A4 Path H 63A,0.286,16081.0,195.679,H 63A,,,,H,63,66.1111111111111,2001.826777777778,-1.644869309770204,25.65087637847838,2004.884741566754,2004-11-19 19:34:11.720520854,25.541959801516697,-1.5169564129484225,2004.8845444510844,11
524,524,12 SPL A4 Path H 64A,0.222,11384.0,144.583,H 64A,,,,H,64,66.2222222222222,2001.937888888889,-1.399656357497758,25.3490548156158,2004.994740128132,2004-12-30 01:47:50.227840722,25.49004474026412,-1.5398748679003047,2004.994537192396,12
525,525,12 SPL A4 Path H 65A,0.258,17056.0,208.034,H 65A,1.0,66.0,,H,65,66.3333333333333,2002.049,-1.575098936432951,25.47020302669818,2005.104129882302,2005-02-08 00:10:39.968276006,25.375366575045774,-1.6706998903797776,2005.1219894230278,2
526,526,12 SPL A4 Path H 66A,0.24,13663.0,172.2,H 66A,,,,H,66,66.5,2002.215666666667,-2.037344377208622,25.30684188282335,2005.267098258649,2005-04-08 11:46:50.684753515,25.419956606086412,-1.9603666041081418,2005.2666693049207,4
527,527,12 SPL A4 Path H 67A,0.248,13582.0,170.231,H 67A,,,,H,67,66.6666666666666,2002.382333333333,-2.268656498682851,25.48282490873771,2005.428779773811,2005-06-06 12:06:38.946900606,25.47742204146462,-2.20584812644946,2005.4283705618473,6
528,528,12 SPL A4 Path H 68A,0.25,14261.0,176.891,H 68A,,,,H,68,66.8333333333333,2002.549,-2.311543503456905,25.6425993328328,2005.589233653082,2005-08-04 01:41:12.483591408,25.56356310300927,-2.0742548374178633,2005.5888441828831,8
529,529,12 SPL A4 Path H 69A,0.254,13419.0,169.817,H 69A,,,66.0,H,69,67.0,2002.715666666667,-1.642564510113832,25.56526506745729,2005.748519121757,2005-10-01 05:01:39.023728725,25.543257633126217,-1.9318635876022505,2005.721831661621,10
530,530,12 SPL A4 Path H 70A,0.242,13433.0,163.215,H 70A,,,,H,70,67.0833333333333,2002.799,-1.841482749236013,25.42190849908856,2005.827742210024,2005-10-30 03:01:18.335319966,25.438898576857483,-1.8279297414435278,2005.8276522456363,10
531,531,12 SPL A4 Path H 71A,0.232,12830.0,163.132,H 71A,,,,H,71,67.1666666666666,2002.882333333333,-1.999741964980737,25.3295221640266,2005.906695405128,2005-11-27 22:39:06.296114970,25.325963540790195,-1.998736611253092,2005.9066079084605,11
532,532,12 SPL A4 Path H 72A,0.244,14676.0,177.412,H 72A,,,,H,72,67.25,2002.965666666667,-2.154985119542525,25.22645995925542,2005.985386110229,2005-12-26 15:58:56.372181781,25.257582598324376,-2.103678497679693,2005.9853010812824,12
533,533,12 SPL A4 Path H 73A,0.256,13030.0,165.059,H 73A,1.0,67.0,,H,73,67.3333333333333,2003.049,-2.156308408515815,25.21676567169112,2006.063821728491,2006-01-24 07:04:42.029688811,25.304402384112638,-2.36662672925163,2006.1070001417584,1
534,534,12 SPL A4 Path H 74A,0.266,16137.0,199.007,H 74A,,,,H,74,67.5555555555555,2003.271222222222,-2.788586659696549,25.46998152139139,2006.271792586555,2006-04-10 04:54:11.009597406,25.40455006256829,-2.5138102631157992,2006.2712522797958,4
535,535,12 SPL A4 Path H 75A,0.234,12033.0,152.156,H 75A,,,,H,75,67.7777777777777,2003.493444444444,-2.596535721135033,25.52690299462237,2006.478142524342,2006-06-24 12:31:42.647650801,25.578723148365174,-2.4237618001489563,2006.477649012877,6
536,536,12 SPL A4 Path H 76A,0.232,12849.0,159.28,H 76A,,,67.0,H,76,68.0,2003.715666666667,-1.886163019615287,25.73928492908177,2006.683011927734,2006-09-07 07:11:04.153019883,25.60260096305231,-2.0962525646594248,2006.6351198281034,9
537,537,12 SPL A4 Path H 77A,0.242,11704.0,147.481,H 77A,,,,H,77,68.0666666666666,2003.782333333333,-1.806058953227953,25.5416149654528,2006.744205032234,2006-09-29 15:14:09.896532975,25.56477256118886,-1.8675366485024156,2006.7441660912511,9
538,538,12 SPL A4 Path H 78A,0.274,14766.0,184.243,H 78A,,,,H,78,68.1333333333333,2003.849,-1.910387972664006,25.41341778903201,2006.805281313786,2006-10-21 22:15:51.511556998,25.413345097393716,-1.9928248794713888,2006.8052436362768,10
539,539,12 SPL A4 Path H 79A,0.238,12152.0,151.325,H 79A,,,,H,79,68.2,2003.915666666667,-2.262027712522207,25.28500253769633,2006.86624456281,2006-11-13 04:18:08.532773793,25.311057344436335,-2.1228551058139415,2006.8662081487735,11
540,540,12 SPL A4 Path H 80A,0.24,12307.0,156.525,H 80A,,,,H,80,68.2666666666666,2003.982333333333,-2.19614963225561,25.23475170658066,2006.927098569724,2006-12-05 09:23:00.494815011,25.259699476842666,-2.2564366025263816,2006.9270634191605,12
541,541,12 SPL A4 Path H 81A,0.31,17582.0,213.834,H 81A,1.0,68.0,,H,81,68.3333333333333,2004.049,-2.311132462801327,25.25934418625101,2006.987847124947,2006-12-27 13:32:26.932326652,25.301798553293807,-2.300287655472006,2007.0683621616763,12
542,542,12 SPL A4 Path H 82A,0.248,12742.0,161.675,H 82A,,,,H,82,68.6666666666666,2004.382333333333,-2.393580871359079,25.41129976704975,2007.290140790358,2007-04-16 21:37:59.964730183,25.432347671755362,-2.4210129657647754,2007.289451547208,4
543,543,12 SPL A4 Path H 83A,0.254,13101.0,160.532,H 83A,,,68.0,H,83,69.0,2004.715666666667,-2.558325563133919,25.62639906196532,2007.590366726319,2007-08-04 11:36:45.081194781,25.543560814431093,-2.3839082351149687,2007.5069147127558,8
544,544,12 SPL A4 Path H 84A,0.278,14160.0,179.013,H 84A,,,,H,84,69.0555555555555,2004.771222222222,-2.199818270851907,25.59298361427821,2007.64023662159,2007-08-22 16:28:22.098462876,25.63945807394658,-2.2054579064806834,2007.640222594182,8
